BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
1.074263334,4045.209229,1.074263334,0,33.1
1.07758975,4050.934082,1.07758975,0,33.2
1.08091712,4056.698486,1.08091712,0,33.3
1.08425045,4062.806396,1.08425045,0,33.4
1.087576032,4069.135254,1.087576032,0,33.5
1.090931296,4075.261963,1.090931296,0,33.6
1.094260812,4080.840088,1.094260812,0,33.7
1.097601295,4086.380615,1.097601295,0,33.8
1.100934386,4091.949951,1.100934386,0,33.9
1.104249954,4097.59668,1.104249954,0,34
1.107574105,4103.690918,1.107574105,0,34.1
1.110906005,4109.637207,1.110906005,0,34.2
1.114236116,4115.069824,1.114236116,0,34.3
1.117563128,4120.231934,1.117563128,0,34.4
1.120894909,4125.373535,1.120894909,0,34.5
1.124231219,4130.569824,1.124231219,0,34.6
1.127570152,4135.88623,1.127570152,0,34.7
1.130908608,4141.354492,1.130908608,0,34.8
1.134232998,4146.702637,1.134232998,0,34.9
1.137559295,4151.595703,1.137559295,0,35
1.14089036,4156.365723,1.14089036,0,35.1
1.144231558,4161.309082,1.144231558,0,35.2
1.14758122,4166.396973,1.14758122,0,35.3
1.150922418,4171.680664,1.150922418,0,35.4
1.154279351,4177.226074,1.154279351,0,35.5
1.157613516,4182.33252,1.157613516,0,35.6
1.160946727,4186.901367,1.160946727,0,35.7
1.164253592,4191.258789,1.164253592,0,35.8
1.167591929,4195.57666,1.167591929,0,35.9
1.17091763,4200.11377,1.17091763,0,36
1.174247503,4204.766602,1.174247503,0,36.1
1.177590966,4209.621094,1.177590966,0,36.2
1.180915952,4214.556641,1.180915952,0,36.3
1.184249043,4218.991699,1.184249043,0,36.4
1.187581301,4223.439453,1.187581301,0,36.5
1.190908074,4227.796875,1.190908074,0,36.6
1.194233298,4232.078613,1.194233298,0,36.7
1.197562218,4236.633789,1.197562218,0,36.8
1.200876594,4241.411133,1.200876594,0,36.9
1.20421648,4245.962891,1.20421648,0,37
1.207550883,4250.300293,1.207550883,0,37.1
1.210907459,4254.458984,1.210907459,0,37.2
1.214254141,4258.550781,1.214254141,0,37.3
1.217606664,4262.489258,1.217606664,0,37.4
1.220935702,4266.510254,1.220935702,0,37.5
1.224267721,4270.794434,1.224267721,0,37.6
1.227596641,4274.936523,1.227596641,0,37.7
1.230923891,4278.765625,1.230923891,0,37.8
1.234256744,4282.694336,1.234256744,0,37.9
1.237591863,4286.529785,1.237591863,0,38
1.240917802,4290.187988,1.240917802,0,38.1
1.244253516,4294.271484,1.244253516,0,38.2
1.247576952,4298.34668,1.247576952,0,38.3
1.250923514,4302.10791,1.250923514,0,38.4
1.254244804,4305.580566,1.254244804,0,38.5
1.25756979,4308.804688,1.25756979,0,38.6
1.260889888,4311.94043,1.260889888,0,38.7
1.264211655,4314.93457,1.264211655,0,38.8
1.26754868,4318.306152,1.26754868,0,38.9
1.270887971,4321.948242,1.270887971,0,39
1.27423358,4325.344727,1.27423358,0,39.1
1.277581453,4328.327637,1.277581453,0,39.2
1.280913353,4331.187012,1.280913353,0,39.3
1.284245014,4333.866699,1.284245014,0,39.4
1.287577033,4336.667969,1.287577033,0,39.5
1.290918112,4339.936035,1.290918112,0,39.6
1.294260383,4343.038086,1.294260383,0,39.7
1.297601819,4345.709961,1.297601819,0,39.8
1.300929904,4348.023438,1.300929904,0,39.9
1.30427587,4350.209473,1.30427587,0,40
1.307604074,4352.202148,1.307604074,0,40.1
1.310927629,4354.30127,1.310927629,0,40.2
1.314259887,4356.769043,1.314259887,0,40.3
1.317590952,4359.07959,1.317590952,0,40.4
1.320918798,4360.98584,1.320918798,0,40.5
1.324230194,4362.743652,1.324230194,0,40.6
1.327570319,4364.546875,1.327570319,0,40.7
1.330907583,4366.438477,1.330907583,0,40.8
1.334260345,4368.601563,1.334260345,0,40.9
1.337578297,4370.894531,1.337578297,0,41
1.340913892,4372.746094,1.340913892,0,41.1
1.344235897,4374.125488,1.344235897,0,41.2
1.347574234,4375.272949,1.347574234,0,41.3
1.350904465,4376.431152,1.350904465,0,41.4
1.354235768,4377.520508,1.354235768,0,41.5
1.357581615,4378.849121,1.357581615,0,41.6
1.360921502,4380.342285,1.360921502,0,41.7
1.364259958,4381.412598,1.364259958,0,41.8
1.367594361,4381.862305,1.367594361,0,41.9
1.37091887,4382.382813,1.37091887,0,42
1.374255419,4382.926758,1.374255419,0,42.1
1.377594113,4383.43457,1.377594113,0,42.2
1.380913734,4384.011719,1.380913734,0,42.3
1.384236813,4384.612793,1.384236813,0,42.4
1.387566686,4384.810547,1.387566686,0,42.5
1.390904427,4384.756348,1.390904427,0,42.6
1.394244671,4384.426758,1.394244671,0,42.7
1.397577167,4383.948242,1.397577167,0,42.8
1.400923491,4383.503906,1.400923491,0,42.9
1.404253125,4383.306152,1.404253125,0,43
1.407568574,4383.132813,1.407568574,0,43.1
1.410894036,4382.593262,1.410894036,0,43.2
1.414242148,4381.65625,1.414242148,0,43.3
1.417576909,4380.706543,1.417576909,0,43.4
1.420925498,4379.60791,1.420925498,0,43.5
