S1Tnbm,S1Tnbm,S1Tnbm,S1Tnbm,S1Tnbm
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
1.850292683,2257.045654,1.850292683,0,56.4
1.853706837,2252.172607,1.853706837,0,56.5
1.857014179,2246.235107,1.857014179,0,56.6
1.860364079,2240.753418,1.860364079,0,56.7
1.863585591,2235.788574,1.863585591,0,56.8
1.866957784,2230.882324,1.866957784,0,56.9
1.870253682,2225.112793,1.870253682,0,57
1.873604894,2219.397949,1.873604894,0,57.1
1.876856923,2213.269043,1.876856923,0,57.2
1.880131841,2208.16748,1.880131841,0,57.3
1.883504033,2203.851074,1.883504033,0,57.4
1.886799932,2198.51709,1.886799932,0,57.5
1.890172124,2193.062012,1.890172124,0,57.6
1.893393636,2186.784668,1.893393636,0,57.7
1.896828771,2181.808105,1.896828771,0,57.8
1.900147557,2176.169434,1.900147557,0,57.9
1.903496861,2170.583496,1.903496861,0,58
1.906836629,2164.770996,1.906836629,0,58.1
1.910229802,2158.567871,1.910229802,0,58.2
1.91359055,2152.013184,1.91359055,0,58.3
1.916951299,2146.028809,1.916951299,0,58.4
1.920323491,2139.630371,1.920323491,0,58.5
1.923577428,2132.853027,1.923577428,0,58.6
1.926980138,2127.060059,1.926980138,0,58.7
1.930310369,2120.403809,1.930310369,0,58.8
1.933617711,2114.11084,1.933617711,0,58.9
1.93693459,2107.165527,1.93693459,0,59
1.940339208,2100.470215,1.940339208,0,59.1
1.943699956,2093.993652,1.943699956,0,59.2
1.947081685,2087.438965,1.947081685,0,59.3
1.950282216,2080.052246,1.950282216,0,59.4
1.953621984,2073.755371,1.953621984,0,59.5
1.956971288,2067.310059,1.956971288,0,59.6
1.960290074,2060.024902,1.960290074,0,59.7
1.963564992,2052.989746,1.963564992,0,59.8
1.966807485,2045.665649,1.966807485,0,59.9
1.970156789,2039.482056,1.970156789,0,60
1.973452687,2032.583618,1.973452687,0,60.1
1.976878285,2026.165649,1.976878285,0,60.2
1.980111241,2018.778931,1.980111241,0,60.3
1.983483434,2012.400024,1.983483434,0,60.4
1.986800313,2005.677368,1.986800313,0,60.5
1.990193486,1998.747681,1.990193486,0,60.6
1.993554235,1992.169556,1.993554235,0,60.7
1.996840596,1985.235962,1.996840596,0,60.8
2.000266075,1978.763306,2.000266075,0,60.9
2.003603935,1971.728149,2.003603935,0,61
2.006901741,1964.419556,2.006901741,0,61.1
2.010197639,1957.009399,2.010197639,0,61.2
2.013644218,1950.345337,2.013644218,0,61.3
2.016983986,1943.802368,2.016983986,0,61.4
2.020377159,1937.907837,2.020377159,0,61.5
2.023631096,1930.427368,2.023631096,0,61.6
2.026948452,1923.22583,2.026948452,0,61.7
2.030297756,1916.78833,2.030297756,0,61.8
2.033660412,1909.718018,2.033660412,0,61.9
2.036965847,1902.526611,2.036965847,0,62
2.040263653,1895.690674,2.040263653,0,62.1
2.043656826,1888.596924,2.043656826,0,62.2
2.046931744,1881.999268,2.046931744,0,62.3
2.050292492,1875.706299,2.050292492,0,62.4
2.053491116,1868.358643,2.053491116,0,62.5
2.056842327,1861.811768,2.056842327,0,62.6
2.060159206,1855.522705,2.060159206,0,62.7
2.063466549,1849.077393,2.063466549,0,62.8
2.066785336,1842.260986,2.066785336,0,62.9
2.070125103,1835.69458,2.070125103,0,63
2.07346487,1829.272705,2.07346487,0,63.1
2.0768466,1822.737549,2.0768466,0,63.2
2.080228329,1816.186768,2.080228329,0,63.3
2.083461285,1809.354736,2.083461285,0,63.4
2.086940289,1803.421143,2.086940289,0,63.5
2.090194225,1796.718018,2.090194225,0,63.6
2.093608379,1790.077393,2.093608379,0,63.7
2.096948147,1783.409424,2.096948147,0,63.8
2.100223064,1776.66333,2.100223064,0,63.9
2.103669643,1770.72583,2.103669643,0,64
2.107030392,1764.620361,2.107030392,0,64.1
2.110284328,1757.733643,2.110284328,0,64.2
2.113591671,1751.018799,2.113591671,0,64.3
2.117005825,1745.38208,2.117005825,0,64.4
2.120345592,1738.768799,2.120345592,0,64.5
2.123683453,1732.526611,2.123683453,0,64.6
2.126969814,1725.800049,2.126969814,0,64.7
2.130342007,1719.280518,2.130342007,0,64.8
2.133626461,1713.00708,2.133626461,0,64.9
2.136966228,1707.327393,2.136966228,0,65
2.140199184,1700.835205,2.140199184,0,65.1
2.143474102,1694.553955,2.143474102,0,65.2
2.146876812,1688.85083,2.146876812,0,65.3
2.150174618,1682.831299,2.150174618,0,65.4
2.15348196,1677.112549,2.15348196,0,65.5
2.15673399,1670.928955,2.15673399,0,65.6
2.160106182,1666.282471,2.160106182,0,65.7
2.16346693,1660.796143,2.16346693,0,65.8
2.166827679,1655.10083,2.166827679,0,65.9
2.170156002,1649.354736,2.170156002,0,66
2.1735816,1644.014893,2.1735816,0,66.1
2.176942348,1639.042236,2.176942348,0,66.2
2.18029356,1634.327393,2.18029356,0,66.3
2.183610439,1628.671143,2.183610439,0,66.4
2.186896801,1622.741455,2.186896801,0,66.5
2.19027853,1617.874268,2.19027853,0,66.6
2.193640947,1612.546265,2.193640947,0,66.7
2.196978807,1607.991577,2.196978807,0,66.8
2.200309038,1602.64978,2.200309038,0,66.9
2.203625917,1597.382202,2.203625917,0,67
2.207030535,1592.448608,2.207030535,0,67.1
2.210412264,1588.12439,2.210412264,0,67.2
2.21266675,1585.157593,2.21266675,0,67.27
