bm1,bm1,bm1,bm1,bm1
Deformation,Standard force,Standard travel,Crosshead travel,Test time
mm,N,mm,mm,s
3.887308836,76.51374054,3.887308836,3.887308836,234.1
3.888969183,76.54651642,3.888969183,3.888969183,234.2
3.890652895,76.56843567,3.890652895,3.890652895,234.3
3.892318249,76.58488464,3.892318249,3.892318249,234.4
3.893989086,76.60773468,3.893989086,3.893989086,234.5
3.895661592,76.63161469,3.895661592,3.895661592,234.6
3.897328854,76.65643311,3.897328854,3.897328854,234.7
3.89899683,76.67085266,3.89899683,3.89899683,234.8
3.900661945,76.69735718,3.900661945,3.900661945,234.9
3.902326584,76.71866608,3.902326584,3.902326584,235
3.904006958,76.74003601,3.904006958,3.904006958,235.1
3.905663013,76.77124023,3.905663013,3.905663013,235.2
3.907323599,76.78949738,3.907323599,3.907323599,235.3
3.908993959,76.82263184,3.908993959,3.908993959,235.4
3.910653353,76.8339386,3.910653353,3.910653353,235.5
3.912330151,76.85206604,3.912330151,3.912330151,235.6
3.914004087,76.87234497,3.914004087,3.914004087,235.7
3.915668488,76.8952713,3.915668488,3.915668488,235.8
3.917333364,76.91123962,3.917333364,3.917333364,235.9
3.918998957,76.93424225,3.918998957,3.918998957,236
3.920667887,76.97214508,3.920667887,3.920667887,236.1
3.922323704,76.99230194,3.922323704,3.922323704,236.2
3.924000502,77.01584625,3.924000502,3.924000502,236.3
3.925672054,77.01837921,3.925672054,3.925672054,236.4
3.927334785,77.06456757,3.927334785,3.927334785,236.5
3.929009914,77.07679749,3.929009914,3.929009914,236.6
3.930670261,77.09490967,3.930670261,3.930670261,236.7
3.932338238,77.11167908,3.932338238,3.932338238,236.8
3.933995724,77.13842773,3.933995724,3.933995724,236.9
3.935665846,77.14916992,3.935665846,3.935665846,237
3.937319756,77.17366791,3.937319756,3.937319756,237.1
3.93897748,77.18449402,3.93897748,3.93897748,237.2
3.940652847,77.21234894,3.940652847,3.940652847,237.3
3.942313433,77.23534393,3.942313433,3.942313433,237.4
3.943980932,77.24970245,3.943980932,3.943980932,237.5
3.945655107,77.28104401,3.945655107,3.945655107,237.6
3.94732976,77.30033875,3.94732976,3.94732976,237.7
3.948992252,77.31655884,3.948992252,3.948992252,237.8
3.950668573,77.35307312,3.950668573,3.950668573,237.9
3.952326775,77.38607788,3.952326775,3.952326775,238
3.954006672,77.3942337,3.954006672,3.954006672,238.1
3.955653429,77.40214539,3.955653429,3.955653429,238.2
3.957324266,77.4278717,3.957324266,3.957324266,238.3
3.958989382,77.44078827,3.958989382,3.958989382,238.4
3.96065855,77.45531464,3.96065855,3.96065855,238.5
3.962315798,77.49229431,3.962315798,3.962315798,238.6
3.963994265,77.50008392,3.963994265,3.963994265,238.7
3.965649128,77.51904297,3.965649128,3.965649128,238.8
3.967316866,77.53292847,3.967316866,3.967316866,238.9
3.96897912,77.54785919,3.96897912,3.96897912,239
3.970658064,77.58636475,3.970658064,3.970658064,239.1
3.972322464,77.60759735,3.972322464,3.972322464,239.2
3.973988056,77.6292572,3.973988056,3.973988056,239.3
3.975659847,77.65644836,3.975659847,3.975659847,239.4
3.977329969,77.67556763,3.977329969,3.977329969,239.5
3.978996277,77.69215393,3.978996277,3.978996277,239.6
3.980670929,77.72847748,3.980670929,3.980670929,239.7
3.982336521,77.75667572,3.982336521,3.982336521,239.8
3.984003305,77.78899384,3.984003305,3.984003305,239.9
3.985666037,77.79227448,3.985666037,3.985666037,240
3.987329006,77.81507874,3.987329006,3.987329006,240.1
3.989012718,77.83612061,3.989012718,3.989012718,240.2
3.990684271,77.85180664,3.990684271,3.990684271,240.3
3.992344856,77.88095093,3.992344856,3.992344856,240.4
3.99401021,77.90007782,3.99401021,3.99401021,240.5
3.99566555,77.92259216,3.99566555,3.99566555,240.6
3.997322083,77.94540405,3.997322083,3.997322083,240.7
3.998991966,77.95825958,3.998991966,3.998991966,240.8
4.000657558,77.99201965,4.000657558,4.000657558,240.9
4.00232935,78.02664185,4.00232935,4.00232935,241
4.00398922,78.02919769,4.00398922,4.00398922,241.1
4.005666733,78.04935455,4.005666733,4.005666733,241.2
4.007318497,78.07583618,4.007318497,4.007318497,241.3
4.008992672,78.07800293,4.008992672,4.008992672,241.4
4.010653019,78.10980988,4.010653019,4.010653019,241.5
4.012343884,78.13204193,4.012343884,4.012343884,241.6
4.013999462,78.15158081,4.013999462,4.013999462,241.7
4.015664101,78.1806488,4.015664101,4.015664101,241.8
4.017334461,78.18073273,4.017334461,4.017334461,241.9
4.018995285,78.21677399,4.018995285,4.018995285,242
4.020656109,78.22838593,4.020656109,4.020656109,242.1
4.022330284,78.23686981,4.022330284,4.022330284,242.2
4.023991108,78.26231384,4.023991108,4.023991108,242.3
4.025651455,78.29393005,4.025651455,4.025651455,242.4
4.027318954,78.3077774,4.027318954,4.027318954,242.5
4.028985023,78.33873749,4.028985023,4.028985023,242.6
4.03066206,78.35681152,4.03066206,4.03066206,242.7
4.032317162,78.38059235,4.032317162,4.032317162,242.8
4.033981323,78.38878632,4.033981323,4.033981323,242.9
4.035645962,78.43992615,4.035645962,4.035645962,243
4.037322521,78.44104767,4.037322521,4.037322521,243.1
4.038986206,78.470047,4.038986206,4.038986206,243.2
4.040649414,78.48238373,4.040649414,4.040649414,243.3
4.042318821,78.51121521,4.042318821,4.042318821,243.4
4.043995857,78.52420044,4.043995857,4.043995857,243.5
4.04565382,78.54212189,4.04565382,4.04565382,243.6
4.047324657,78.56864166,4.047324657,4.047324657,243.7
4.048993587,78.58389282,4.048993587,4.048993587,243.8
4.050663948,78.60307312,4.050663948,4.050663948,243.9
4.052338123,78.62190247,4.052338123,4.052338123,244
4.054001331,78.62723541,4.054001331,4.054001331,244.1
4.055662632,78.65942383,4.055662632,4.055662632,244.2
4.057324886,78.67938232,4.057324886,4.057324886,244.3
4.058988094,78.70044708,4.058988094,4.058988094,244.4
4.060653687,78.71980286,4.060653687,4.060653687,244.5
4.062320709,78.74876404,4.062320709,4.062320709,244.6
4.0639925,78.77028656,4.0639925,4.0639925,244.7
4.065665245,78.78757477,4.065665245,4.065665245,244.8
4.067321301,78.83316803,4.067321301,4.067321301,244.9
4.068996429,78.84008026,4.068996429,4.068996429,245
4.070664883,78.85318756,4.070664883,4.070664883,245.1
4.072340012,78.87094879,4.072340012,4.072340012,245.2
4.074002266,78.88705444,4.074002266,4.074002266,245.3
4.075673103,78.91912079,4.075673103,4.075673103,245.4
4.077337265,78.9365921,4.077337265,4.077337265,245.5
4.079001427,78.95116425,4.079001427,4.079001427,245.6
4.080662727,78.97697449,4.080662727,4.080662727,245.7
4.082324028,78.99376678,4.082324028,4.082324028,245.8
4.084000111,79.0141449,4.084000111,4.084000111,245.9
4.08564806,79.05016327,4.08564806,4.08564806,246
4.087320805,79.08731842,4.087320805,4.087320805,246.1
4.088993549,79.09264374,4.088993549,4.088993549,246.2
4.090653419,79.11394501,4.090653419,4.090653419,246.3
4.092321873,79.12487793,4.092321873,4.092321873,246.4
4.09398222,79.14188385,4.09398222,4.09398222,246.5
4.09566021,79.146698,4.09566021,4.09566021,246.6
4.097319603,79.18045044,4.097319603,4.097319603,246.7
4.09898901,79.21044922,4.09898901,4.09898901,246.8
4.100656033,79.24298859,4.100656033,4.100656033,246.9
4.102321148,79.26288605,4.102321148,4.102321148,247
4.103982925,79.26633453,4.103982925,4.103982925,247.1
4.105650902,79.28053284,4.105650902,4.105650902,247.2
4.107329369,79.30187225,4.107329369,4.107329369,247.3
4.10898447,79.32575226,4.10898447,4.10898447,247.4
4.110657692,79.33061218,4.110657692,4.110657692,247.5
4.112325191,79.35933685,4.112325191,4.112325191,247.6
4.113983631,79.41516876,4.113983631,4.113983631,247.7
4.1156497,79.41730499,4.1156497,4.1156497,247.8
4.117316723,79.42787933,4.117316723,4.117316723,247.9
4.118981361,79.44224548,4.118981361,4.118981361,248
4.120646954,79.45835876,4.120646954,4.120646954,248.1
4.122322559,79.48121643,4.122322559,4.122322559,248.2
4.123994827,79.50444031,4.123994827,4.123994827,248.3
4.125660419,79.50839233,4.125660419,4.125660419,248.4
4.127322674,79.53079987,4.127322674,4.127322674,248.5
4.128991604,79.5509491,4.128991604,4.128991604,248.6
4.130667686,79.57688904,4.130667686,4.130667686,248.7
4.132341385,79.58946228,4.132341385,4.132341385,248.8
4.134011745,79.62998962,4.134011745,4.134011745,248.9
4.135676861,79.66083527,4.135676861,4.135676861,249
4.137341976,79.65429688,4.137341976,4.137341976,249.1
4.139019489,79.68315125,4.139019489,4.139019489,249.2
4.140666008,79.70089722,4.140666008,4.140666008,249.3
4.142335415,79.74276733,4.142335415,4.142335415,249.4
4.1439991,79.74084473,4.1439991,4.1439991,249.5
4.145659447,79.7688446,4.145659447,4.145659447,249.6
4.147327423,79.78468323,4.147327423,4.147327423,249.7
4.149001598,79.80144501,4.149001598,4.149001598,249.8
4.150665283,79.8381424,4.150665283,4.150665283,249.9
4.152323723,79.84343719,4.152323723,4.152323723,250
4.1539855,79.87454987,4.1539855,4.1539855,250.1
4.155662537,79.90005493,4.155662537,4.155662537,250.2
4.157318115,79.91287231,4.157318115,4.157318115,250.3
4.158998013,79.93017578,4.158998013,4.158998013,250.4
4.160664082,79.94321442,4.160664082,4.160664082,250.5
4.162331104,79.96729279,4.162331104,4.162331104,250.6
4.164001465,80.00029755,4.164001465,4.164001465,250.7
4.165661335,80.01013947,4.165661335,4.165661335,250.8
4.167328358,80.02454376,4.167328358,4.167328358,250.9
4.168992996,80.05931091,4.168992996,4.168992996,251
4.170649052,80.06135559,4.170649052,4.170649052,251.1
4.172318935,80.10240173,4.172318935,4.172318935,251.2
4.173981667,80.11865997,4.173981667,4.173981667,251.3
4.175657272,80.13195038,4.175657272,4.175657272,251.4
4.177310467,80.17254639,4.177310467,4.177310467,251.5
4.178974152,80.20275879,4.178974152,4.178974152,251.6
4.18064642,80.21307373,4.18064642,4.18064642,251.7
4.182314873,80.23117065,4.182314873,4.182314873,251.8
4.183977127,80.26300049,4.183977127,4.183977127,251.9
4.185646057,80.27320862,4.185646057,4.185646057,252
4.187309265,80.31812286,4.187309265,4.187309265,252.1
4.188988686,80.34246063,4.188988686,4.188988686,252.2
4.190655231,80.35948181,4.190655231,4.190655231,252.3
4.192322731,80.36636353,4.192322731,4.192322731,252.4
4.193993092,80.37413788,4.193993092,4.193993092,252.5
4.195664406,80.39270782,4.195664406,4.195664406,252.6
4.197343826,80.43106842,4.197343826,4.197343826,252.7
4.198992729,80.45703125,4.198992729,4.198992729,252.8
4.200666904,80.4780426,4.200666904,4.200666904,252.9
4.202330589,80.48734283,4.202330589,4.202330589,253
4.204000473,80.50751495,4.204000473,4.204000473,253.1
4.205659389,80.52371979,4.205659389,4.205659389,253.2
4.207335472,80.54756165,4.207335472,4.207335472,253.3
4.208999157,80.54798889,4.208999157,4.208999157,253.4
4.21066618,80.5700531,4.21066618,4.21066618,253.5
4.212333202,80.59519958,4.212333202,4.212333202,253.6
4.214001179,80.62155151,4.214001179,4.214001179,253.7
4.215667248,80.6447525,4.215667248,4.215667248,253.8
4.217326641,80.67337799,4.217326641,4.217326641,253.9
4.219001293,80.67835999,4.219001293,4.219001293,254
4.220662117,80.716362,4.220662117,4.220662117,254.1
4.22233057,80.71685028,4.22233057,4.22233057,254.2
4.224001408,80.76646423,4.224001408,4.224001408,254.3
4.22565794,80.78507996,4.22565794,4.22565794,254.4
4.227325916,80.80213928,4.227325916,4.227325916,254.5
4.228989601,80.83812714,4.228989601,4.228989601,254.6
4.230660439,80.85227966,4.230660439,4.230660439,254.7
4.232331276,80.87477112,4.232331276,4.232331276,254.8
4.233995914,80.86230469,4.233995914,4.233995914,254.9
4.235657215,80.91262054,4.235657215,4.235657215,255
4.237319946,80.92672729,4.237319946,4.237319946,255.1
4.238993168,80.94232178,4.238993168,4.238993168,255.2
4.240647316,80.96872711,4.240647316,4.240647316,255.3
4.242318153,80.98783875,4.242318153,4.242318153,255.4
4.243979931,81.01512146,4.243979931,4.243979931,255.5
4.245644569,81.03179932,4.245644569,4.245644569,255.6
4.247313976,81.06228638,4.247313976,4.247313976,255.7
4.2489748,81.06998444,4.2489748,4.2489748,255.8
4.250651836,81.09487152,4.250651836,4.250651836,255.9
4.252320766,81.11626434,4.252320766,4.252320766,256
4.253990173,81.15273285,4.253990173,4.253990173,256.1
4.255660534,81.19056702,4.255660534,4.255660534,256.2
4.257330894,81.18979645,4.257330894,4.257330894,256.3
4.258985996,81.20830536,4.258985996,4.258985996,256.4
4.260658741,81.2069397,4.260658741,4.260658741,256.5
4.262327671,81.24383545,4.262327671,4.262327671,256.6
4.263992786,81.25236511,4.263992786,4.263992786,256.7
4.265659809,81.28397369,4.265659809,4.265659809,256.8
4.267332554,81.29545593,4.267332554,4.267332554,256.9
4.268991947,81.30419159,4.268991947,4.268991947,257
4.270670414,81.3327179,4.270670414,4.270670414,257.1
4.272336006,81.36621857,4.272336006,4.272336006,257.2
4.274001598,81.39093781,4.274001598,4.274001598,257.3
4.275666237,81.4210434,4.275666237,4.275666237,257.4
4.277344227,81.4397049,4.277344227,4.277344227,257.5
4.279007912,81.44456482,4.279007912,4.279007912,257.6
4.280673027,81.46576691,4.280673027,4.280673027,257.7
4.282345295,81.51069641,4.282345295,4.282345295,257.8
4.284005642,81.516922,4.284005642,4.284005642,257.9
4.285670757,81.52587128,4.285670757,4.285670757,258
4.287339687,81.56732941,4.287339687,4.287339687,258.1
4.288992882,81.58456421,4.288992882,4.288992882,258.2
4.290658474,81.59680176,4.290658474,4.290658474,258.3
4.292332172,81.60794067,4.292332172,4.292332172,258.4
4.29400301,81.64736938,4.29400301,4.29400301,258.5
4.29567194,81.66026306,4.29567194,4.29567194,258.6
4.297329903,81.66333771,4.297329903,4.297329903,258.7
4.298995972,81.7025528,4.298995972,4.298995972,258.8
4.300649643,81.72098541,4.300649643,4.300649643,258.9
4.302326679,81.74040222,4.302326679,4.302326679,259
4.303989887,81.77228546,4.303989887,4.303989887,259.1
4.305651188,81.77711487,4.305651188,4.305651188,259.2
4.307328701,81.80146027,4.307328701,4.307328701,259.3
4.308987141,81.82616425,4.308987141,4.308987141,259.4
4.310655594,81.82955933,4.310655594,4.310655594,259.5
4.312319279,81.85914612,4.312319279,4.312319279,259.6
4.313993931,81.88613892,4.313993931,4.313993931,259.7
4.315658569,81.90963745,4.315658569,4.315658569,259.8
4.317327499,81.92971802,4.317327499,4.317327499,259.9
4.318996906,81.94515991,4.318996906,4.318996906,260
4.320651531,81.96524811,4.320651531,4.320651531,260.1
4.32231617,81.98542786,4.32231617,4.32231617,260.2
4.323980808,81.99937439,4.323980808,4.323980808,260.3
4.325660229,82.03128815,4.325660229,4.325660229,260.4
4.327306747,82.04872894,4.327306747,4.327306747,260.5
4.328992367,82.06466675,4.328992367,4.328992367,260.6
4.330663204,82.08316803,4.330663204,4.330663204,260.7
4.332321644,82.10570526,4.332321644,4.332321644,260.8
4.333991528,82.12059784,4.333991528,4.333991528,260.9
4.335655212,82.16503906,4.335655212,4.335655212,261
4.337327003,82.17744446,4.337327003,4.337327003,261.1
4.338985443,82.20475769,4.338985443,4.338985443,261.2
4.340655327,82.20114136,4.340655327,4.340655327,261.3
4.34233284,82.23052979,4.34233284,4.34233284,261.4
4.34400034,82.24504089,4.34400034,4.34400034,261.5
4.345657349,82.26563263,4.345657349,4.345657349,261.6
4.347332954,82.29046631,4.347332954,4.347332954,261.7
4.348999977,82.30899811,4.348999977,4.348999977,261.8
4.350661278,82.32659912,4.350661278,4.350661278,261.9
4.352332592,82.3455658,4.352332592,4.352332592,262
4.353999615,82.35738373,4.353999615,4.353999615,262.1
4.355669498,82.38402557,4.355669498,4.355669498,262.2
4.357335567,82.40599823,4.357335567,4.357335567,262.3
4.35899353,82.42326355,4.35899353,4.35899353,262.4
4.360661983,82.44268036,4.360661983,4.360661983,262.5
4.3623209,82.45627594,4.3623209,4.3623209,262.6
4.363991737,82.47362518,4.363991737,4.363991737,262.7
4.365661144,82.51589966,4.365661144,4.365661144,262.8
4.367332935,82.51894379,4.367332935,4.367332935,262.9
4.36898613,82.54238892,4.36898613,4.36898613,263
4.370661736,82.54751587,4.370661736,4.370661736,263.1
4.372327805,82.59753418,4.372327805,4.372327805,263.2
4.373996258,82.59200287,4.373996258,4.373996258,263.3
4.37566185,82.61400604,4.37566185,4.37566185,263.4
4.377315998,82.63641357,4.377315998,4.377315998,263.5
4.378989697,82.65475464,4.378989697,4.378989697,263.6
4.380669117,82.66867828,4.380669117,4.380669117,263.7
4.382323265,82.69139099,4.382323265,4.382323265,263.8
4.384004116,82.70433044,4.384004116,4.384004116,263.9
4.385653973,82.74633789,4.385653973,4.385653973,264
4.387316704,82.76082611,4.387316704,4.387316704,264.1
4.388994217,82.7773056,4.388994217,4.388994217,264.2
4.390657425,82.79396057,4.390657425,4.390657425,264.3
4.392325878,82.817276,4.392325878,4.392325878,264.4
4.393984795,82.8370285,4.393984795,4.393984795,264.5
4.395650864,82.8547287,4.395650864,4.395650864,264.6
4.397319317,82.87100983,4.397319317,4.397319317,264.7
4.398988247,82.8710022,4.398988247,4.398988247,264.8
4.400648594,82.9025116,4.400648594,4.400648594,264.9
4.402317047,82.92741394,4.402317047,4.402317047,265
4.403988838,82.94940948,4.403988838,4.403988838,265.1
4.405646801,82.96734619,4.405646801,4.405646801,265.2
4.407319546,82.98960114,4.407319546,4.407319546,265.3
4.408987999,83.01064301,4.408987999,4.408987999,265.4
4.410655499,83.03830719,4.410655499,4.410655499,265.5
4.412330627,83.05619049,4.412330627,4.412330627,265.6
4.413989544,83.07261658,4.413989544,4.413989544,265.7
4.41566658,83.09654236,4.41566658,4.41566658,265.8
4.41733551,83.12078094,4.41733551,4.41733551,265.9
4.419000626,83.13006592,4.419000626,4.419000626,266
4.420667171,83.16020966,4.420667171,4.420667171,266.1
4.422329426,83.1607666,4.422329426,4.422329426,266.2
4.423996925,83.17042542,4.423996925,4.423996925,266.3
4.425664425,83.20053101,4.425664425,4.425664425,266.4
4.42732811,83.23101807,4.42732811,4.42732811,266.5
4.428988934,83.24417114,4.428988934,4.428988934,266.6
4.430661678,83.26322174,4.430661678,4.430661678,266.7
4.432332039,83.28044128,4.432332039,4.432332039,266.8
4.433992386,83.30726624,4.433992386,4.433992386,266.9
4.435659409,83.32084656,4.435659409,4.435659409,267
4.437329292,83.34880829,4.437329292,4.437329292,267.1
4.43900919,83.36565399,4.43900919,4.43900919,267.2
4.440674782,83.39813995,4.440674782,4.440674782,267.3
4.442330837,83.42139435,4.442330837,4.442330837,267.4
4.444000244,83.42716217,4.444000244,4.444000244,267.5
4.445662498,83.45568085,4.445662498,4.445662498,267.6
4.447326183,83.48619843,4.447326183,4.447326183,267.7
4.44899416,83.49040222,4.44899416,4.44899416,267.8
4.450662613,83.52005005,4.450662613,4.450662613,267.9
4.452326775,83.54172516,4.452326775,4.452326775,268
4.453986168,83.56447601,4.453986168,4.453986168,268.1
4.455664158,83.57167053,4.455664158,4.455664158,268.2
4.457335472,83.60123444,4.457335472,4.457335472,268.3
4.458990574,83.60762024,4.458990574,4.458990574,268.4
4.460657597,83.63763428,4.460657597,4.460657597,268.5
4.462327003,83.66001892,4.462327003,4.462327003,268.6
4.463981152,83.68131256,4.463981152,4.463981152,268.7
4.465654373,83.69987488,4.465654373,4.465654373,268.8
4.467315674,83.7138443,4.467315674,4.467315674,268.9
4.468990803,83.74668884,4.468990803,4.468990803,269
4.470648766,83.77053833,4.470648766,4.470648766,269.1
4.472321033,83.76623535,4.472321033,4.472321033,269.2
4.473996639,83.78957367,4.473996639,4.473996639,269.3
4.475653648,83.82472229,4.475653648,4.475653648,269.4
4.477325916,83.83375549,4.477325916,4.477325916,269.5
4.478989601,83.85995483,4.478989601,4.478989601,269.6
4.480651855,83.86484528,4.480651855,4.480651855,269.7
4.482321739,83.89968872,4.482321739,4.482321739,269.8
4.4839921,83.91553497,4.4839921,4.4839921,269.9
4.485644817,83.94277954,4.485644817,4.485644817,270
4.487319469,83.97249603,4.487319469,4.487319469,270.1
4.488987923,83.99242401,4.488987923,4.488987923,270.2
4.49065733,83.99398041,4.49065733,4.49065733,270.3
4.492321014,84.0399704,4.492321014,4.492321014,270.4
4.493992329,84.04727173,4.493992329,4.493992329,270.5
4.495664597,84.05956268,4.495664597,4.495664597,270.6
4.497327328,84.08739471,4.497327328,4.497327328,270.7
4.499002934,84.1186676,4.499002934,4.499002934,270.8
4.500665665,84.12581635,4.500665665,4.500665665,270.9
4.502333641,84.15300751,4.502333641,4.502333641,271
4.504001141,84.19150543,4.504001141,4.504001141,271.1
4.505662441,84.19770813,4.505662441,4.505662441,271.2
4.507328987,84.21816254,4.507328987,4.507328987,271.3
4.509003162,84.24310303,4.509003162,4.509003162,271.4
4.510668278,84.26013947,4.510668278,4.510668278,271.5
4.51233387,84.28359985,4.51233387,4.51233387,271.6
4.514003277,84.28855896,4.514003277,4.514003277,271.7
4.515665531,84.30531311,4.515665531,4.515665531,271.8
4.517329216,84.33979034,4.517329216,4.517329216,271.9
4.519004345,84.36581421,4.519004345,4.519004345,272
4.520653725,84.36881256,4.520653725,4.520653725,272.1
4.522322655,84.40196228,4.522322655,4.522322655,272.2
4.523983479,84.41876984,4.523983479,4.523983479,272.3
4.525653362,84.43452454,4.525653362,4.525653362,272.4
4.527320385,84.4539566,4.527320385,4.527320385,272.5
4.528986454,84.47466278,4.528986454,4.528986454,272.6
4.53065443,84.50054169,4.53065443,4.53065443,272.7
4.532320023,84.52922821,4.532320023,4.532320023,272.8
4.533990383,84.54354095,4.533990383,4.533990383,272.9
4.535660744,84.57805634,4.535660744,4.535660744,273
4.537323475,84.56204987,4.537323475,4.537323475,273.1
4.538990974,84.59632874,4.538990974,4.538990974,273.2
4.540647507,84.60566711,4.540647507,4.540647507,273.3
4.542314053,84.62989807,4.542314053,4.542314053,273.4
4.543982029,84.65531158,4.543982029,4.543982029,273.5
4.545640469,84.67232513,4.545640469,4.545640469,273.6
4.547317028,84.69720459,4.547317028,4.547317028,273.7
4.548982143,84.697052,4.548982143,4.548982143,273.8
4.550643921,84.72549438,4.550643921,4.550643921,273.9
4.552316189,84.75351715,4.552316189,4.552316189,274
4.553977966,84.770401,4.553977966,4.553977966,274.1
4.555649757,84.79282379,4.555649757,4.555649757,274.2
4.557322979,84.81048584,4.557322979,4.557322979,274.3
4.558994293,84.82152557,4.558994293,4.558994293,274.4
4.560658455,84.84799957,4.560658455,4.560658455,274.5
4.562329769,84.86629486,4.562329769,4.562329769,274.6
4.563996315,84.88973236,4.563996315,4.563996315,274.7
4.565674305,84.91466522,4.565674305,4.565674305,274.8
4.567337513,84.93927765,4.567337513,4.567337513,274.9
4.569006443,84.94744873,4.569006443,4.569006443,275
4.570669651,84.9650116,4.570669651,4.570669651,275.1
4.572346687,84.98865509,4.572346687,4.572346687,275.2
4.574014187,85.00162506,4.574014187,4.574014187,275.3
4.575675011,85.01493835,4.575675011,4.575675011,275.4
4.577336311,85.04553223,4.577336311,4.577336311,275.5
4.578995228,85.0568924,4.578995228,4.578995228,275.6
4.580658913,85.06747437,4.580658913,4.580658913,275.7
4.582332134,85.11514282,4.582332134,4.582332134,275.8
4.583994865,85.11824036,4.583994865,4.583994865,275.9
4.585663319,85.13869476,4.585663319,4.585663319,276
4.587334633,85.17739105,4.587334633,4.587334633,276.1
4.589010715,85.18986511,4.589010715,4.589010715,276.2
4.59066391,85.18833923,4.59066391,4.59066391,276.3
4.592328548,85.23661041,4.592328548,4.592328548,276.4
4.593991756,85.22866058,4.593991756,4.593991756,276.5
4.595664024,85.25241089,4.595664024,4.595664024,276.6
4.597338676,85.27651978,4.597338676,4.597338676,276.7
4.598986149,85.29153442,4.598986149,4.598986149,276.8
4.60066843,85.31254578,4.60066843,4.60066843,276.9
4.60233593,85.31756592,4.60233593,4.60233593,277
4.604002476,85.33462524,4.604002476,4.604002476,277.1
4.605663776,85.36182404,4.605663776,4.605663776,277.2
4.607329845,85.38394928,4.607329845,4.607329845,277.3
4.608985901,85.40044403,4.608985901,4.608985901,277.4
4.610652447,85.41046143,4.610652447,4.610652447,277.5
4.612308979,85.45586395,4.612308979,4.612308979,277.6
4.61398077,85.46524811,4.61398077,4.61398077,277.7
4.615648746,85.48252106,4.615648746,4.615648746,277.8
4.617315769,85.50271606,4.617315769,4.617315769,277.9
4.618990898,85.52097321,4.618990898,4.618990898,278
4.620662689,85.55565643,4.620662689,4.620662689,278.1
4.622330189,85.56413269,4.622330189,4.622330189,278.2
4.623991489,85.57784271,4.623991489,4.623991489,278.3
4.625654697,85.59151459,4.625654697,4.625654697,278.4
4.627332687,85.62911987,4.627332687,4.627332687,278.5
4.62899065,85.63848114,4.62899065,4.62899065,278.6
4.630669117,85.66488647,4.630669117,4.630669117,278.7
4.632335186,85.67618561,4.632335186,4.632335186,278.8
4.6340065,85.69687653,4.6340065,4.6340065,278.9
4.635663509,85.7119751,4.635663509,4.635663509,279
4.637327671,85.72824097,4.637327671,4.637327671,279.1
4.638991833,85.75829315,4.638991833,4.638991833,279.2
4.64066124,85.77742004,4.64066124,4.64066124,279.3
4.642329216,85.81401062,4.642329216,4.642329216,279.4
4.643992424,85.82029724,4.643992424,4.643992424,279.5
4.645661354,85.82841492,4.645661354,4.645661354,279.6
4.647330761,85.8533783,4.647330761,4.647330761,279.7
4.649001122,85.87408447,4.649001122,4.649001122,279.8
4.650660038,85.89945984,4.650660038,4.650660038,279.9
4.652332783,85.91577911,4.652332783,4.652332783,280
4.653999805,85.93283844,4.653999805,4.653999805,280.1
4.655669689,85.94329071,4.655669689,4.655669689,280.2
4.65734148,85.97153473,4.65734148,4.65734148,280.3
4.658991814,86.00920868,4.658991814,4.658991814,280.4
4.660663128,86.02838135,4.660663128,4.660663128,280.5
4.662338734,86.04272461,4.662338734,4.662338734,280.6
4.663991451,86.05516052,4.663991451,4.663991451,280.7
4.665658474,86.09125519,4.665658474,4.665658474,280.8
4.667320728,86.09055328,4.667320728,4.667320728,280.9
4.668978691,86.11860657,4.668978691,4.668978691,281
4.670655727,86.12062836,4.670655727,4.670655727,281.1
4.672314644,86.15195465,4.672314644,4.672314644,281.2
4.673986912,86.16507721,4.673986912,4.673986912,281.3
4.675653458,86.19317627,4.675653458,4.675653458,281.4
4.677327633,86.21379089,4.677327633,4.677327633,281.5
4.678995132,86.22556305,4.678995132,4.678995132,281.6
4.680659294,86.25195313,4.680659294,4.680659294,281.7
4.682322979,86.28852844,4.682322979,4.682322979,281.8
4.683996201,86.28430176,4.683996201,4.683996201,281.9
4.685666561,86.30770874,4.685666561,4.685666561,282
4.687320709,86.32291412,4.687320709,4.687320709,282.1
4.688993454,86.34274292,4.688993454,4.688993454,282.2
4.690645218,86.37076569,4.690645218,4.690645218,282.3
4.692320347,86.38166809,4.692320347,4.692320347,282.4
4.693988323,86.39788818,4.693988323,4.693988323,282.5
4.695646763,86.41594696,4.695646763,4.695646763,282.6
4.697320461,86.43744659,4.697320461,4.697320461,282.7
4.698985577,86.45612335,4.698985577,4.698985577,282.8
4.700656414,86.47112274,4.700656414,4.700656414,282.9
4.702321053,86.50259399,4.702321053,4.702321053,283
4.703984737,86.51145935,4.703984737,4.703984737,283.1
4.70566082,86.5406189,4.70566082,4.70566082,283.2
4.70731926,86.57763672,4.70731926,4.70731926,283.3
4.709002972,86.57510376,4.709002972,4.709002972,283.4
4.71066761,86.58996582,4.71066761,4.71066761,283.5
4.712329388,86.62593079,4.712329388,4.712329388,283.6
4.713999271,86.63366699,4.713999271,4.713999271,283.7
4.715663433,86.65076447,4.715663433,4.715663433,283.8
4.717336655,86.6652298,4.717336655,4.717336655,283.9
4.718999386,86.68405151,4.718999386,4.718999386,284
4.720674992,86.69675446,4.720674992,4.720674992,284.1
